Name,Fertility,Photoperiod,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Soil_Type,Season,N_Ratio,P_Ratio,K_Ratio
Strawberry,Moderate,Day Neutral,18.9473612159849,734.431938914902,6.54488101945851,12.8138142232148,475.042648266176,92.0338910433698,173.678161457712,118.75482732943,238.118073117899,20.5112762273337,low_acidic,Loam,Spring,10.0,10.0,10.0
Potatoes,Moderate,Short Day Period,19.9612842551104,654.092949114361,5.74800446213164,6.67708388444687,418.628346907599,71.0231972715157,213.029977080995,93.7846830263238,202.436125592113,28.5250951671353,low_acidic,Loam,Fall,10.0,10.0,10.0
Cress,High,Short Day Period,20.7008160537973,1333.2777061286,6.44282523988271,10.8253255251071,344.784638414708,44.4237261308127,104.048271431107,113.782456465033,100.993681994394,1.59744304915894,low_acidic,Loam,Spring,5.0,10.0,5.0
Green Peas,Moderate,Short Day Period,14.1818484658971,1064.88276279886,6.31611961952523,7.10046227262204,272.147882385085,63.4988911323955,148.632436921108,42.0864581230231,124.252142286756,4.92500009666176,low_acidic,Sandy,Spring,5.0,10.0,10.0
Arugula,Moderate,Day Neutral,20.7940008037362,852.984400581959,7.46788123394176,11.0159199259983,267.970776551856,32.0608877394357,156.594230870511,335.941877279502,162.001410142946,6.81907609253103,low_alkaline,Loam,Spring,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,14.6096460759637,777.735790762902,6.16851104456265,12.836803202855,475.479172488197,92.4921795523173,188.366850588749,121.529951002141,245.719038934701,19.7323334913442,low_acidic,Loam,Summer,10.0,10.0,10.0
Beet,High,Short Day Period,18.0405017509415,698.376989903032,6.53393041074542,6.20641175823093,116.513489176384,98.9664140490499,121.284909160055,166.859006251336,102.77407985065,52.4800415651085,low_acidic,Sandy Loam,Spring,75.0,37.5,37.5
Broccoli,High,Short Day Period,19.5866388520774,942.38959705194,6.38429053106643,7.0749738033553,271.562963570395,57.5425805382948,92.9432005640591,107.873041614532,160.136207897342,23.4895900590909,neutral,Loam,Winter,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,25.5615344707164,991.344759241216,6.03189999074787,9.00295244530432,497.133093640742,73.9455235723097,378.199007949201,143.757715438974,525.816827589726,24.8978864486296,low_acidic,Loam,Summer,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,22.517893986321,1021.92909936518,5.87975849243356,9.66027113398205,531.341091511043,74.1410083033084,332.852588194334,144.339768132485,534.4044112616,24.5725899533041,low_acidic,Loam,Fall,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,23.9369133553191,841.787098555446,6.22763243887907,9.53935019989312,488.888702631321,77.0566518354415,328.829599175079,151.994564019911,570.468088434558,24.861957220548,low_acidic,Loam,Fall,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,28.1684048485932,886.66000017475,6.24849170252627,9.88397218904799,572.915407388396,73.0215495598075,349.905792471719,144.658025648567,442.779526829972,24.9182218010997,low_acidic,Loam,Spring,10.0,10.0,10.0
Watermelon,High,Short Day Period,37.1430520426917,713.59030118969,6.16816476504064,7.55848170372228,322.626640331749,89.753470602671,79.7871122952296,48.9498595324024,62.2452232439733,46.6647535481978,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,25.2385075732763,527.627237201197,5.92621181658461,7.01222378994679,540.009667016665,56.8673300875866,131.101621209263,160.657301403651,306.886421140219,62.5856965347296,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Beet,High,Short Day Period,16.1524838867647,725.116107112093,6.56637695276468,6.35240514801154,138.337116058275,99.0013964744259,123.129316328102,157.782058791864,94.4568412919827,49.5020343622541,neutral,Sandy Loam,Spring,75.0,37.5,37.5
Lettuce,Moderate,Day Neutral,12.9510116030009,1261.65835818176,6.4713473430481,13.8035851951634,511.302709252666,57.9729975281323,137.60957905,45.3712579444479,225.727704077119,23.9810830898214,low_acidic,Sandy Loam,Fall,8.0,15.0,36.0
Watermelon,High,Short Day Period,33.8853975905987,609.683258395755,6.49241036917184,6.94505676593119,338.755358662338,89.7554229707548,89.6347839781999,31.7781113864573,53.1435009275485,49.0908679993024,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Cabbage,High,Short Day Period,17.6502531208947,745.898975344721,6.67805791304449,6.60976612325635,419.42713373325,75.0542228693422,137.473199965333,76.795766773465,191.462796626069,19.2329497797432,neutral,Loam,Summer,10.0,10.0,10.0
Grapes,Moderate,Day Neutral,23.4536594452423,778.651333574762,6.25542612697726,12.6156065862388,596.293624812862,93.2191360431946,151.332292036404,62.9274390079308,126.559114299024,11.3551017489848,neutral,Loam,Fall,10.0,10.0,10.0
Beet,High,Short Day Period,21.4791818544914,735.970877921405,6.43403261848425,6.29640604221201,133.216683476865,99.0968717253873,131.165519527116,160.686107958359,101.900063626236,53.547192217253,neutral,Sandy Loam,Fall,75.0,37.5,37.5
Grapes,Moderate,Day Neutral,24.7093144843976,763.382786735238,7.15213134190602,12.8743254759031,640.193426211647,92.4041552293089,143.719867847401,56.7066323314038,148.612499866542,11.2145439233767,neutral,Loam,Summer,10.0,10.0,10.0
Kale,High,Day Neutral,17.3230865448998,729.123903073333,5.52628428003338,9.98531943041746,83.3549453097927,93.8443336296576,170.805996406593,61.0095606658999,120.838020670185,16.6740231769381,low_acidic,Loam,Fall,10.0,10.0,10.0
Beet,High,Short Day Period,21.6813026560906,709.44172802862,6.46100748257041,6.18621437176326,131.703937078072,98.5429730762281,125.716803225545,164.065268920006,113.545755189007,53.5282444004542,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Kale,High,Day Neutral,19.1852668541426,806.086904485208,5.7726764680889,9.33935185893521,73.4702032064233,92.7806970136657,153.347429552929,61.524378279024,114.510602734526,16.3593881334992,low_acidic,Loam,Winter,10.0,10.0,10.0
Beet,High,Short Day Period,15.6506046317556,663.692652581676,6.28116650367733,6.40184097254373,109.354259177175,98.7086157642174,112.721579100417,159.127911339127,97.7647313139986,57.018441080863,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Spinach,High,Day Neutral,15.9482104876208,1010.22811994911,6.75791903078854,12.9023010531097,216.613610829829,62.2660587696562,122.824351308554,69.0553267365314,56.9650569607084,16.7782253448663,low_alkaline,Sandy Loam,Spring,10.0,10.0,10.0
Chard,High,Short Day Period,20.227422164799,752.910288599606,6.48514754929798,13.3651945210848,923.251946193006,44.0256851126917,168.279261248333,245.820532913527,321.072794698946,25.6066962453556,low_acidic,Sandy Loam,Summer,5.0,10.0,10.0
Cucumbers,High,Short Day Period,23.0457550585838,1027.95951012201,6.75817990648309,8.57590003981303,565.621471007397,67.8524297886493,48.0713594879756,26.4874807122574,74.4116798140328,29.6623190259195,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Chard,High,Day Neutral,22.932021776731,696.027417037121,6.42066876181599,13.0800387805303,905.720946770199,43.2134456446137,139.667639196053,273.140019904854,346.428495015043,28.1041305331145,neutral,Loam,Spring,5.0,10.0,10.0
Radicchio,Moderate,Short Day Period,19.3139285377452,1950.00505802777,6.84000823447448,6.02786631703281,129.77211833135,91.9189001110568,125.83063912892,40.1010889055483,89.2721406572168,3.53823273866704,low_alkaline,Loam,Fall,13.0,13.0,13.0
Chard,High,Day Neutral,20.6249891208416,651.356851569043,6.57090191805009,13.5782824997427,954.456537397694,45.1925505087718,187.951584149993,237.135588449182,376.780208658296,23.4885922168143,neutral,Loam,Fall,5.0,10.0,10.0
Cucumbers,High,Short Day Period,22.48301509963,1124.34761334747,6.6461904090945,8.82148565425015,645.913671432547,73.0158149478735,48.0042342382937,21.5690163361518,72.019223411679,28.9284126239449,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Watermelon,High,Short Day Period,35.1921537325107,675.331202188743,6.69242562687549,7.26073653499365,313.329278801406,90.1903310131618,89.0698779541519,54.8387486447252,50.333130797227,49.8834167615295,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Cabbage,High,Short Day Period,18.3863890034976,869.489977632046,6.66869194718394,7.1720314180911,389.315590433943,67.0011645125619,136.953084476929,68.2430167474997,190.327088594343,19.1556152767062,neutral,Loam,Spring,10.0,10.0,10.0
Radicchio,Moderate,Short Day Period,22.7109847859171,1950.63569620216,7.15539817348796,6.97690869560833,215.436206917838,94.4682386395265,129.916413563229,40.0911142273461,86.5070486483793,3.86281164741672,neutral,Loam,Fall,13.0,13.0,13.0
Tomatoes,High,Short Day Period,21.5181758845145,462.736639629371,5.93791732665626,7.19775458466905,603.587811014983,51.1912531063781,137.327210750468,161.044819721162,308.261729954368,61.0346851001364,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Lettuce,Moderate,Long Day Period,17.057572231888,1208.85172359144,6.51519740118901,13.5291050316354,522.620478763093,58.9519172524236,141.395110289455,44.8821816148383,226.507950905399,22.0690400839397,neutral,Loam,Spring,8.0,15.0,36.0
Spinach,High,Short Day Period,16.4345858222378,1010.28060472329,6.32900984270068,12.3875100685997,202.016654617255,59.2354422303631,121.444535512908,66.2452919922329,58.6469206657964,15.5748038489656,neutral,Sandy Loam,Fall,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,18.4858839451628,852.047809366413,6.57116763983747,7.11521574988785,442.335581425093,54.7243839671839,132.427444210903,73.3807558315674,188.123804543175,23.716201752505,neutral,Loam,Winter,10.0,10.0,10.0
Grapes,Moderate,Short Day Period,25.3523774447666,794.10196616306,6.67372214670958,13.3965889650673,621.718874825726,91.7636254313108,133.424374521453,58.1103248267885,135.638750895419,12.6934977015169,low_acidic,Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,19.7272158550042,772.386984533422,6.38149020786235,12.6141383084358,540.409995363154,90.4895025447453,156.922907362949,119.931987389611,236.459283453006,20.3285682831948,low_acidic,Loam,Summer,10.0,10.0,10.0
Tomatoes,High,Short Day Period,22.9411875503438,511.13225273841,6.11039230135543,7.36672469590376,526.887677882075,52.7449876031579,139.761298211369,165.457628882498,291.386048179668,60.8697489764681,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Strawberry,Moderate,Day Neutral,17.8030094687909,832.649928345809,6.21725362086801,12.9794985834964,480.488483049742,91.7270846141235,177.576705261558,125.689521680024,237.0248057273,20.7117777728651,low_acidic,Loam,Spring,10.0,10.0,10.0
Endive,High,Short Day Period,18.5764695309977,1277.14020081597,7.18022106243879,12.9359496094785,255.583149660759,48.1364193534176,49.9372898996825,136.307890477066,200.597822119233,21.7330323197307,low_alkaline,Loam,Fall,22.0,12.0,13.0
Beet,High,Short Day Period,18.6368880306527,696.672951096974,6.66670348497851,6.78463782070202,125.515851658189,99.5636038797989,118.381260687404,156.163048390436,89.4819460754169,58.8094160180438,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Spinach,High,Day Neutral,15.5606396834685,1013.10406138255,6.7095782426095,11.4850969636785,198.920023887014,51.0986470657365,118.977479719616,71.7866416034229,60.2364976787124,13.0405928120995,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Cress,High,Day Neutral,19.4685014302042,1356.9655520426,6.26842961989246,10.9265228612528,274.643202680577,44.8416938204836,87.1023793209092,94.3711829540667,97.4108322269742,1.39075273452475,neutral,Loam,Spring,5.0,10.0,5.0
Green Peas,Moderate,Short Day Period,17.573876576611,901.034814140436,6.23499446241883,7.27969627196653,298.155737813391,67.6506805822872,155.274713817585,47.5056780249501,136.505138933561,4.97896947169601,low_acidic,Sandy,Spring,5.0,10.0,10.0
Arugula,Moderate,Short Day Period,18.7517650976066,715.762510180356,7.26713560254738,11.2473604311013,282.799375291447,35.8193636180056,158.974495185404,329.013339339026,160.429723985079,6.80911673925631,neutral,Loam,Fall,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,23.8255464296379,795.561142186217,6.36325626939359,8.22008475948656,525.61268698773,77.2442146091294,338.928071413871,147.489413427538,534.550263355933,24.7188030346281,low_acidic,Loam,Fall,10.0,10.0,10.0
Tomatoes,High,Short Day Period,24.2381631548165,502.992988029701,6.50448481727401,7.33930892885294,475.833861498976,55.3960294646963,142.679132406425,165.836032316311,316.97805157394,62.4418755105302,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Arugula,Moderate,Short Day Period,21.0939135939095,698.663780017027,7.30894426009025,11.1798939766528,266.755477000521,34.0687059260384,153.977071841114,342.405023261888,158.565536943055,7.38188506519026,neutral,Loam,Fall,10.0,10.0,10.0
Chard,High,Short Day Period,21.5804026873059,726.467454434852,6.49334110107117,13.0138156484046,953.311019193345,45.0467518515989,143.02963254478,223.548053884414,354.593923760371,23.7572063262208,low_acidic,Sandy Loam,Summer,5.0,10.0,10.0
Cauliflowers,High,Short Day Period,15.7169358028506,852.409185844171,6.55252090569775,7.02702953877892,382.16611452372,53.0522371376323,141.626520315636,72.1072647721336,193.201104306672,23.5315118177163,low_acidic,Loam,Winter,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.8651682854845,508.426872575753,6.35532330143094,6.62190787715472,697.441482365294,55.168974616524,135.297061866943,159.757209849972,313.296203254395,62.0344690711373,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Endive,High,Short Day Period,19.67750866576,1239.98901496598,7.12937527745088,12.575569041965,244.752591371612,52.0091334350777,50.2989001329094,112.457634544898,146.156113232211,18.264166691582,neutral,Loam,Fall,22.0,12.0,13.0
Arugula,Moderate,Short Day Period,19.6767450161432,714.288240585767,7.67223519411033,10.2092369210775,279.270737872777,38.9109715909362,158.31851566274,357.572688814872,162.666621295215,7.57297345755723,neutral,Loam,Fall,10.0,10.0,10.0
Arugula,Moderate,Day Neutral,20.2353058415354,660.784182279224,7.52383616263825,10.77196396503,269.606422314546,34.6135292838717,158.430233645781,345.878719032833,158.894639503035,6.70636444514904,low_alkaline,Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,21.9211164459497,481.417987827061,5.82902055963971,7.13232914300862,544.706183865153,54.959571762708,145.411513724067,156.840952466525,332.952263659722,61.2119061939094,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Strawberry,Moderate,Short Day Period,15.4164847351163,818.42843806049,6.40827059129762,12.9397821425872,509.069481353454,93.9317930623035,182.915897641283,114.746739912397,243.365055150805,19.3561603034543,low_acidic,Loam,Summer,10.0,10.0,10.0
Cucumbers,High,Short Day Period,26.0425843378008,1114.579553746,6.45338463702372,10.1390028519414,668.609413850386,63.9394337902302,48.0794018556509,22.2092130202892,69.1748770981623,28.6469793800053,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Beet,High,Short Day Period,18.6513814709946,688.994618930988,6.67745907395748,6.3390465574213,113.047071763229,98.6322781094616,123.490637984589,152.736515679817,99.7645179685138,59.0420799286343,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Broccoli,High,Short Day Period,18.747868486267,819.091031382266,6.11114542500848,7.19058521991154,329.683060678844,51.9393471490295,104.223147407998,106.266371102401,151.994218537669,23.5098716241142,low_acidic,Loam,Winter,10.0,10.0,10.0
Lettuce,Moderate,Day Neutral,17.0073123536499,1170.74773394211,6.37071647012867,14.7520236094709,449.561689277124,60.1340036030452,134.258600263541,47.7548377060481,236.644306499967,22.3676444735873,low_acidic,Loam,Spring,8.0,15.0,36.0
Strawberry,Moderate,Short Day Period,20.9060847925136,802.268659880247,6.42336611207768,13.0580710893646,500.385771991608,93.2839974969488,184.63290055874,119.509588378754,239.541691534534,20.4756569057799,low_acidic,Loam,Spring,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,13.627137370223,848.570756061694,6.18906021677205,6.98363013536111,362.789277087157,54.8157405488422,134.71343529419,78.4018965792591,190.217629895681,23.6668240132627,low_acidic,Loam,Fall,10.0,10.0,10.0
Cucumbers,High,Short Day Period,23.7492732679978,1049.32813850001,6.50312234892631,8.28932478957147,463.455011957817,67.3151992970393,48.3854176890776,22.0078117189937,70.0221058739091,31.3174506959916,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,11.2766297145492,1031.62415599262,6.36726045288617,6.69717629655533,299.402829778526,64.2458967799158,147.129028503536,42.3221172575524,144.108746931656,4.9612497845403,neutral,Sandy,Fall,5.0,10.0,10.0
Beet,High,Short Day Period,18.2129953973086,696.227089126213,6.65860159558969,6.53932871898411,123.403509853905,99.3920673526234,112.266334596569,162.499858902912,106.562992202365,55.7182595789792,low_acidic,Sandy Loam,Spring,75.0,37.5,37.5
Eggplants,High,Short Day Period,22.6555333038888,1391.62488932077,6.20283908960511,8.93806819111571,638.441458314475,51.7330382790507,144.53624165163,154.854798731986,226.455963305021,31.6254937991901,low_acidic,Sandy Loam,Spring,5.0,10.0,10.0
Lettuce,Moderate,Day Neutral,17.4777369713675,1266.49705790954,6.72606785449836,12.9338746494717,523.57552811098,62.1355717976609,141.698288570644,46.0617880477871,229.200764431448,23.2380012855714,neutral,Loam,Fall,8.0,15.0,36.0
Potatoes,Moderate,Short Day Period,18.181847929626,665.36630640684,5.5524356376055,6.78359297825017,415.019356584255,73.5429629846062,207.398822729504,70.8985547337368,209.695201166933,29.8267790509979,low_acidic,Loam,Fall,10.0,10.0,10.0
Grapes,Moderate,Short Day Period,19.571277139501,781.280938521732,7.30045092989566,13.4757355760602,631.184398735962,91.9411168016144,140.386068634099,54.5707807696178,136.791497862189,11.8371404126907,neutral,Loam,Summer,10.0,10.0,10.0
Chard,High,Day Neutral,19.6093608466778,665.658774253591,6.29452539503337,13.3074340453658,926.771360339651,46.2651421451776,156.901070233395,275.106425331966,357.473240848546,24.1456771755045,low_acidic,Loam,Fall,5.0,10.0,10.0
Cress,High,Day Neutral,16.8874211998674,1553.89516590791,6.639730204061,10.8060890265975,303.826425022398,43.5450881977288,115.742445648909,120.912119486208,103.828112989035,1.4673785080351,neutral,Loam,Spring,5.0,10.0,5.0
Beet,High,Short Day Period,18.2132588102191,706.327544853301,6.63423305426379,6.33638328388048,113.091178715059,98.8596998271287,130.082024486099,155.795899340639,109.701880608582,59.2051102101364,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Kale,High,Short Day Period,20.4004768687389,704.197364578462,5.70273786134585,10.2829256694448,78.8877646315101,95.2641471265855,181.682790253383,60.7211276870844,118.360917860266,18.0429848719661,low_acidic,Loam,Fall,10.0,10.0,10.0
Broccoli,High,Short Day Period,18.9397949087355,890.511188197671,6.56298954882421,7.05149645653415,453.383225439431,57.6654797403973,96.5502951418064,98.13440491371,161.040150939178,23.595109921538,neutral,Loam,Spring,10.0,10.0,10.0
Broccoli,High,Short Day Period,20.0424204384906,951.085518911122,6.42767746276263,6.59427904252351,478.659978423082,54.3956124006356,98.2769100980812,115.070762460156,156.411464521488,23.5221578038964,neutral,Loam,Winter,10.0,10.0,10.0
Beet,High,Short Day Period,19.8907513666881,689.93092213218,6.48861622284692,6.27104040740166,133.346603139379,99.052928421122,115.735239656459,165.378676535916,84.2765666456284,46.7589661050136,low_acidic,Sandy Loam,Fall,75.0,37.5,37.5
Cucumbers,High,Short Day Period,24.9051206448305,1079.12225878016,6.9450476224887,9.06622744625788,482.13907268343,66.0709079950312,48.3501301317682,31.9302960330263,77.4782058677549,30.3522956457034,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Lettuce,Moderate,Long Day Period,15.783111318368,1248.36977506767,6.57642928747954,14.5858035121481,481.815918215423,64.0505722745354,141.272971916401,44.3590396646178,225.361823573897,21.3383957890182,neutral,Loam,Spring,8.0,15.0,36.0
Cucumbers,High,Short Day Period,26.0290151859963,1075.51430011582,6.501049377912,9.12305236309821,706.473042847195,71.7718364379597,49.5273860144038,19.4899549609548,72.4002270473187,28.5860111031293,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Eggplants,High,Short Day Period,23.7658493526524,1288.90470907704,5.99405813668597,9.07982067123989,697.023454948634,54.3134689983792,144.272294771791,154.046510221775,223.189595828966,31.6558733889179,low_acidic,Sandy Loam,Fall,5.0,10.0,10.0
Strawberry,Moderate,Day Neutral,15.9860967825448,711.171343036162,6.5960048291143,12.7230091714765,456.116344268954,90.6156139028889,164.517720288234,122.185863648199,235.305213528784,19.6731587945726,low_acidic,Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.870292225542,549.447508032268,5.69312377550126,6.7653436146086,660.730636235176,56.2903862779062,141.013501045961,159.709823731658,304.701092099285,60.1169837690704,low_acidic,Sandy Loam,Summer,10.0,10.0,10.0
Spinach,High,Day Neutral,16.1585302414944,1005.7367323796,7.09481561200058,13.0637896023021,216.957924335563,55.0490172668775,121.357012219035,71.0562203149327,59.0884120838188,13.6921978774388,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Spinach,High,Day Neutral,15.2560192128666,1061.03091037531,6.5807064409555,12.6469061665407,216.363117252489,55.8478151582341,118.075392989936,72.1036417746558,56.7669730896687,14.8682438415046,low_alkaline,Sandy Loam,Spring,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,14.2472124143656,1021.69783520471,6.38590984879643,6.91334734533864,281.964730965498,65.3086049804273,137.812035341199,35.8313111217137,126.850356761292,5.18711827255284,neutral,Sandy,Fall,5.0,10.0,10.0
Cauliflowers,High,Short Day Period,19.4248635634144,832.602614497528,6.39200728019268,6.96277060640756,348.312019466314,54.8822848396605,158.585244462726,70.4967066543228,183.30202202767,23.4758719384052,low_acidic,Loam,Winter,10.0,10.0,10.0
Spinach,High,Short Day Period,14.4758506895652,1010.83561000472,6.72165709540888,11.7200062162962,213.21077585871,59.113594754421,118.451084873487,70.9417356453656,61.185875209543,14.2969198319898,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Chilli Peppers,Moderate,Short Day Period,26.7983216538844,873.001808231371,6.41836312177042,9.56502414919186,650.133334108834,77.229279291849,357.719264784469,145.322223692389,507.27772575918,24.612124031883,low_acidic,Loam,Fall,10.0,10.0,10.0
Eggplants,High,Short Day Period,24.9608961389771,1356.70093539189,6.25008182551794,8.78870499737568,647.037747790813,53.4805189709963,144.870982885743,155.812270646251,221.854466787723,31.5093791210947,low_acidic,Sandy Loam,Fall,5.0,10.0,10.0
Lettuce,Moderate,Day Neutral,15.6631459674053,1202.63661916283,6.55980665679534,13.6504056844609,445.773933862233,66.3601079929032,136.869335206899,45.6014322604762,236.270145391439,23.8112951374362,low_acidic,Loam,Fall,8.0,15.0,36.0
Asparagus,High,Short Day Period,21.4360036952658,1067.53150100907,6.25012417918286,9.37282556337288,416.008456837092,53.751642122881,146.209870106837,91.21342143727,185.141018399633,6.60650734758997,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Cabbage,High,Short Day Period,20.073633364052,939.235066939534,6.44361219594888,6.50728085901957,420.86001536865,83.0992905320658,137.245702694586,70.4199880404537,183.752661682912,18.9845390886746,low_acidic,Loam,Spring,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.3214029328031,474.135746746559,6.10320868368143,6.74310383832621,546.728973825469,54.5296247247642,144.184197512721,173.710674540914,298.33760015083,62.6737048981863,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,20.2329588048158,724.359361662956,6.63561797040093,7.14158452364294,403.302273557781,53.1168803624604,145.492025420035,68.0115501443428,189.243961004354,23.6133638464397,low_acidic,Loam,Fall,10.0,10.0,10.0
Endive,High,Day Neutral,20.4728866216536,1211.97741381132,7.25773200488789,13.127843969411,236.946380547259,45.1015266611441,49.9805798208387,136.989147904688,168.459281167477,20.2722087651415,low_alkaline,Loam,Fall,22.0,12.0,13.0
Cauliflowers,High,Short Day Period,16.1558356328825,911.644657521621,6.31574554511668,7.00250000896937,441.08848530336,57.3085177329842,127.428507368227,92.8452072677601,195.501652796335,23.7073948816188,neutral,Loam,Fall,10.0,10.0,10.0
Asparagus,High,Short Day Period,23.8658740680128,1018.89089134895,6.521596360721,9.27817708799906,439.049242087219,51.5505780177687,178.883083797536,105.223621294723,177.038507265291,6.40495486083093,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Green Peas,Moderate,Short Day Period,18.5754472005459,1007.16590233452,5.95138436961933,7.13529741706209,332.538492577485,65.6280561488109,141.622440996842,48.106748626108,126.783390571191,5.10839460975182,neutral,Sandy,Spring,5.0,10.0,10.0
Cress,High,Day Neutral,15.24166888079,1492.80155455659,6.35093761543637,11.5168919364285,338.487868327204,44.0630335435625,107.175539207063,96.0072491610038,105.799152603185,1.4330601140332,low_acidic,Loam,Fall,5.0,10.0,5.0
Watermelon,High,Short Day Period,32.44157788942,570.204748013335,6.43923087308871,6.32058107817238,314.937787359696,89.8369840481091,88.1168411757885,43.7110902947283,56.6122727583899,50.5009948132907,neutral,Sandy Loam,Spring,10.0,10.0,10.0
Potatoes,Moderate,Short Day Period,19.8645853316287,636.690948513281,5.62116873103063,7.17885189848257,398.294987664794,72.306957667115,210.938987546273,84.2212871873045,182.379730450408,29.4414842366927,low_acidic,Loam,Fall,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.802118674675,459.540270144628,5.99659389094753,6.8374894653745,544.886049388413,55.8419299347652,144.244256359796,159.722873631198,257.627937265278,61.5831524177763,low_acidic,Sandy Loam,Spring,10.0,10.0,10.0
Cauliflowers,High,Short Day Period,19.2198113919924,863.326592004632,6.6070798679766,6.65595234877364,380.643746910862,55.633376994465,129.856070047287,80.2719214453278,186.04205828392,23.5276061509927,low_acidic,Loam,Winter,10.0,10.0,10.0
Spinach,High,Short Day Period,20.1957936395297,920.283382135831,6.80825392508725,12.1695561856267,224.294517384102,58.1446441957989,120.145986783079,68.1637356296202,62.7218277217557,14.3420963874594,neutral,Sandy Loam,Fall,10.0,10.0,10.0
Watermelon,High,Short Day Period,34.0774809366331,649.309888600241,6.42658716193059,7.55973225679606,309.20355413121,89.6499522010821,85.4185400792322,36.2904226720753,48.2416040611677,47.5881987826327,neutral,Sandy Loam,Summer,10.0,10.0,10.0
Tomatoes,High,Short Day Period,23.8661090002776,538.264220369665,6.17231143576321,6.84155603316517,506.191322761418,54.7602860166619,130.734271212515,155.812883528655,308.673641199744,62.4064961308749,low_acidic,Sandy Loam,Fall,10.0,10.0,10.0
Lettuce,Moderate,Long Day Period,17.3223802225461,1236.83328975601,6.6909295479627,14.133281540183,517.02917097837,55.2998184176967,138.68023854147,44.30491282052,219.647149086262,23.050776847599,low_acidic,Loam,Spring,8.0,15.0,36.0
Grapes,Moderate,Short Day Period,22.329087681751,801.916806892716,5.98914123891559,12.943749250972,607.380253463033,93.5484843505433,146.877277988036,57.1145963112193,131.937155439465,11.242465835604,low_acidic,Loam,Summer,10.0,10.0,10.0
Endive,High,Day Neutral,20.6223482280679,1105.2065062832,6.70318411338213,13.6901802892441,259.820870135382,55.6094818523816,55.7042309403412,136.521569799647,198.20258059287,19.7757497754972,low_acidic,Loam,Spring,22.0,12.0,13.0
Chard,High,Short Day Period,21.4314289934248,670.832973218335,6.47246738926386,12.6307937303775,973.980769879767,46.093284319029,155.548217990464,246.233035345509,391.443478754158,23.5302366904192,low_acidic,Loam,Fall,5.0,10.0,10.0
Lettuce,Moderate,Long Day Period,19.817652018645,1241.88733782866,6.67064993395895,13.5299101866592,543.215999480698,59.5722498338951,142.909209426693,41.6971105691643,229.972606166542,23.7845227976516,low_acidic,Sandy Loam,Fall,8.0,15.0,36.0
Cress,High,Day Neutral,17.8958605412431,1450.18001430745,6.35721483226792,11.1053003324788,314.616472030049,46.0907319069841,106.419758463464,103.680149131991,83.0022597888414,1.50598838680546,neutral,Loam,Fall,5.0,10.0,5.0
Chilli Peppers,Moderate,Short Day Period,24.3096281380746,1008.20451468306,5.94686324757565,8.91857526072667,673.788878303195,76.916082529962,368.856754545812,145.108332829081,540.804038136627,24.8574780437735,low_acidic,Loam,Fall,10.0,10.0,10.0
